name_switch,name_prodesen,load_zone,load_area,time,timestamp,capacity_factor
tuxpango,tuxpango,02-oriental,36-temascal,2006-10-31,20061031,90.856015
tuxpango,tuxpango,02-oriental,36-temascal,2006-11-30,20061130,86.413449
tuxpango,tuxpango,02-oriental,36-temascal,2006-12-31,20061231,81.41978
tuxpango,tuxpango,02-oriental,36-temascal,2011-01-31,20110131,52.0099
tuxpango,tuxpango,02-oriental,36-temascal,2011-02-29,20110229,35.231489
tuxpango,tuxpango,02-oriental,36-temascal,2011-03-31,20110331,36.488912
tuxpango,tuxpango,02-oriental,36-temascal,2011-04-30,20110430,29.947323
tuxpango,tuxpango,02-oriental,36-temascal,2011-05-31,20110531,25.00044
tuxpango,tuxpango,02-oriental,36-temascal,2011-06-30,20110630,31.103345
tuxpango,tuxpango,02-oriental,36-temascal,2011-07-31,20110731,76.499124
tuxpango,tuxpango,02-oriental,36-temascal,2011-08-31,20110831,92.053827
tuxpango,tuxpango,02-oriental,36-temascal,2011-09-30,20110930,86.229352
tuxpango,tuxpango,02-oriental,36-temascal,2011-10-31,20111031,90.311327
tuxpango,tuxpango,02-oriental,36-temascal,2011-11-30,20111130,84.649302
tuxpango,tuxpango,02-oriental,36-temascal,2011-12-31,20111231,68.568588
zimapan,zimapan,03-occidental,30-queretaro,2013-01-31,20130131,24.056453
zimapan,zimapan,03-occidental,30-queretaro,2013-02-29,20130229,9.599316
zimapan,zimapan,03-occidental,30-queretaro,2013-03-31,20130331,32.501735
zimapan,zimapan,03-occidental,30-queretaro,2013-04-30,20130430,48.904237
zimapan,zimapan,03-occidental,30-queretaro,2013-05-31,20130531,31.858328
zimapan,zimapan,03-occidental,30-queretaro,2013-06-30,20130630,48.438548
zimapan,zimapan,03-occidental,30-queretaro,2013-07-31,20130731,37.769085
zimapan,zimapan,03-occidental,30-queretaro,2013-08-31,20130831,48.902748
zimapan,zimapan,03-occidental,30-queretaro,2013-09-30,20130930,35.273515
zimapan,zimapan,03-occidental,30-queretaro,2013-10-31,20131031,86.966398
zimapan,zimapan,03-occidental,30-queretaro,2013-11-30,20131130,82.483083
zimapan,zimapan,03-occidental,30-queretaro,2013-12-31,20131231,69.567448
zimapan,zimapan,03-occidental,30-queretaro,2015-01-31,20150131,40.923757
zimapan,zimapan,03-occidental,30-queretaro,2015-02-29,20150229,43.951424
zimapan,zimapan,03-occidental,30-queretaro,2015-03-31,20150331,53.260591
zimapan,zimapan,03-occidental,30-queretaro,2015-04-30,20150430,93.42967
zimapan,zimapan,03-occidental,30-queretaro,2015-05-31,20150531,95.114888
zimapan,zimapan,03-occidental,30-queretaro,2015-06-30,20150630,94.313486
zimapan,zimapan,03-occidental,30-queretaro,2015-07-31,20150731,96.445781
zimapan,zimapan,03-occidental,30-queretaro,2015-08-31,20150831,96.046535
zimapan,zimapan,03-occidental,30-queretaro,2015-09-30,20150930,94.876943
zimapan,zimapan,03-occidental,30-queretaro,2015-10-31,20151031,96.723333
zimapan,zimapan,03-occidental,30-queretaro,2015-11-30,20151130,91.037739
zimapan,zimapan,03-occidental,30-queretaro,2015-12-31,20151231,61.896844
zimapan,zimapan,03-occidental,30-queretaro,2014-01-31,20140131,41.047157
zimapan,zimapan,03-occidental,30-queretaro,2014-02-29,20140229,48.1746
zimapan,zimapan,03-occidental,30-queretaro,2014-03-31,20140331,50.931664
zimapan,zimapan,03-occidental,30-queretaro,2014-04-30,20140430,63.319676
zimapan,zimapan,03-occidental,30-queretaro,2014-05-31,20140531,58.519064
zimapan,zimapan,03-occidental,30-queretaro,2014-06-30,20140630,70.095989
zimapan,zimapan,03-occidental,30-queretaro,2014-07-31,20140731,97.561599
zimapan,zimapan,03-occidental,30-queretaro,2014-08-31,20140831,98.07353
zimapan,zimapan,03-occidental,30-queretaro,2014-09-30,20140930,93.381104
zimapan,zimapan,03-occidental,30-queretaro,2014-10-31,20141031,97.038226
zimapan,zimapan,03-occidental,30-queretaro,2014-11-30,20141130,81.279905
zimapan,zimapan,03-occidental,30-queretaro,2014-12-31,20141231,65.269941
zumpinito,zumpimito,03-occidental,28-carapan,2013-01-31,20130131,59.474868
zumpinito,zumpimito,03-occidental,28-carapan,2013-02-29,20130229,48.425595
zumpinito,zumpimito,03-occidental,28-carapan,2013-03-31,20130331,53.169593
zumpinito,zumpimito,03-occidental,28-carapan,2013-04-30,20130430,51.112632
zumpinito,zumpimito,03-occidental,28-carapan,2013-05-31,20130531,47.177431
zumpinito,zumpimito,03-occidental,28-carapan,2013-06-30,20130630,47.660344
zumpinito,zumpimito,03-occidental,28-carapan,2013-07-31,20130731,67.095139
zumpinito,zumpimito,03-occidental,28-carapan,2013-08-31,20130831,63.014187
zumpinito,zumpimito,03-occidental,28-carapan,2013-09-30,20130930,74.14213
zumpinito,zumpimito,03-occidental,28-carapan,2013-10-31,20131031,79.135632
zumpinito,zumpimito,03-occidental,28-carapan,2013-11-30,20131130,77.174289
zumpinito,zumpimito,03-occidental,28-carapan,2013-12-31,20131231,71.930142
zumpinito,zumpimito,03-occidental,28-carapan,2015-01-31,20150131,70.413112
zumpinito,zumpimito,03-occidental,28-carapan,2015-02-29,20150229,62.059706
zumpinito,zumpimito,03-occidental,28-carapan,2015-03-31,20150331,38.428307
zumpinito,zumpimito,03-occidental,28-carapan,2015-04-30,20150430,60.296181
zumpinito,zumpimito,03-occidental,28-carapan,2015-05-31,20150531,67.241716
zumpinito,zumpimito,03-occidental,28-carapan,2015-06-30,20150630,73.199454
zumpinito,zumpimito,03-occidental,28-carapan,2015-07-31,20150731,72.7521
zumpinito,zumpimito,03-occidental,28-carapan,2015-08-31,20150831,73.060069
zumpinito,zumpimito,03-occidental,28-carapan,2015-09-30,20150930,74.630522
zumpinito,zumpimito,03-occidental,28-carapan,2015-10-31,20151031,71.827282
zumpinito,zumpimito,03-occidental,28-carapan,2015-11-30,20151130,77.069808
zumpinito,zumpimito,03-occidental,28-carapan,2015-12-31,20151231,74.293436
zumpinito,zumpimito,03-occidental,28-carapan,2008-01-31,20080131,55.068866
zumpinito,zumpimito,03-occidental,28-carapan,2008-02-29,20080229,47.35625
zumpinito,zumpimito,03-occidental,28-carapan,2008-03-31,20080331,51.539236
zumpinito,zumpimito,03-occidental,28-carapan,2008-04-30,20080430,49.399454
zumpinito,zumpimito,03-occidental,28-carapan,2008-05-31,20080531,17.968287
zumpinito,zumpimito,03-occidental,28-carapan,2008-06-30,20080630,50.54666
zumpinito,zumpimito,03-occidental,28-carapan,2008-07-31,20080731,63.173628
zumpinito,zumpimito,03-occidental,28-carapan,2008-08-31,20080831,62.56164
zumpinito,zumpimito,03-occidental,28-carapan,2008-09-30,20080930,21.057837
zumpinito,zumpimito,03-occidental,28-carapan,2008-10-31,20081031,40.221991
zumpinito,zumpimito,03-occidental,28-carapan,2008-11-30,20081130,61.523743
zumpinito,zumpimito,03-occidental,28-carapan,2008-12-31,20081231,59.25797
